"","subID","cond_level","RT","correct","Expt"
"14542","224","common",1036,1,"1a"
"14543","224","common",1009,1,"1a"
"14544","224","neutral",979,1,"1a"
"14545","224","unique",1688,1,"1a"
"14546","224","common",936,1,"1a"
"14547","224","neutral",713,1,"1a"
"14548","224","common",1190,1,"1a"
"14549","224","unique",783,1,"1a"
"14550","224","neutral",852,1,"1a"
"14551","224","common",1125,1,"1a"
"14552","224","unique",840,1,"1a"
"14553","224","unique",804,1,"1a"
"14554","224","unique",652,1,"1a"
"14555","224","common",730,1,"1a"
"14556","224","unique",921,1,"1a"
"14557","224","common",862,1,"1a"
"14558","224","unique",772,0,"1a"
"14559","224","neutral",784,1,"1a"
"14560","224","neutral",741,1,"1a"
"14561","224","common",642,1,"1a"
"14562","224","common",1012,1,"1a"
"14563","224","unique",993,1,"1a"
"14564","224","unique",751,1,"1a"
"14565","224","unique",660,1,"1a"
"14566","224","unique",1384,1,"1a"
"14567","224","neutral",794,1,"1a"
"14568","224","neutral",1308,1,"1a"
"14569","224","neutral",911,1,"1a"
"14570","224","unique",1003,1,"1a"
"14571","224","neutral",718,1,"1a"
"14572","224","neutral",749,1,"1a"
"14573","224","common",1148,1,"1a"
"14574","224","unique",1019,1,"1a"
"14575","224","unique",612,0,"1a"
"14576","224","common",1076,1,"1a"
"14577","224","unique",804,1,"1a"
"14578","224","common",969,1,"1a"
"14579","224","unique",853,1,"1a"
"14580","224","neutral",1605,1,"1a"
"14581","224","unique",757,1,"1a"
"14582","224","unique",714,1,"1a"
"14583","224","common",634,0,"1a"
"14584","224","neutral",828,1,"1a"
"14585","224","neutral",847,1,"1a"
"14586","224","neutral",816,1,"1a"
"14587","224","common",830,1,"1a"
"14588","224","unique",859,1,"1a"
"14589","224","common",760,1,"1a"
"14590","224","neutral",984,1,"1a"
"14591","224","common",1078,1,"1a"
"14592","224","unique",876,0,"1a"
"14593","224","neutral",708,1,"1a"
"14594","224","common",1005,1,"1a"
"14595","224","common",620,1,"1a"
"14596","224","neutral",856,1,"1a"
"14597","224","neutral",799,1,"1a"
"14598","224","unique",809,1,"1a"
"14599","224","unique",833,1,"1a"
"14600","224","unique",776,1,"1a"
"14601","224","neutral",667,1,"1a"
"14602","224","neutral",817,1,"1a"
"14603","224","neutral",700,1,"1a"
"14604","224","common",641,1,"1a"
"14605","224","unique",974,1,"1a"
"14606","224","unique",619,1,"1a"
"14607","224","common",523,1,"1a"
"14608","224","neutral",508,0,"1a"
"14609","224","unique",898,1,"1a"
"14610","224","neutral",780,1,"1a"
"14611","224","common",965,1,"1a"
"14612","224","neutral",570,1,"1a"
"14613","224","neutral",1077,1,"1a"
"14614","224","common",602,1,"1a"
"14615","224","common",504,1,"1a"
"14616","224","unique",698,1,"1a"
"14617","224","unique",1262,1,"1a"
"14618","224","common",1064,1,"1a"
"14619","224","neutral",1176,1,"1a"
"14620","224","unique",812,1,"1a"
"14621","224","neutral",839,1,"1a"
"14622","224","common",1385,1,"1a"
"14623","224","neutral",827,1,"1a"
"14624","224","common",918,1,"1a"
"14625","224","common",771,1,"1a"
"14626","224","common",1138,1,"1a"
"14627","224","neutral",857,1,"1a"
"14628","224","common",940,1,"1a"
"14629","224","unique",806,1,"1a"
"14630","224","common",838,1,"1a"
"14631","224","common",929,1,"1a"
"14632","224","neutral",730,0,"1a"
"14633","224","neutral",851,1,"1a"
"14634","224","common",1200,1,"1a"
"14635","232","unique",1162,1,"1a"
"14636","232","neutral",740,1,"1a"
"14637","232","unique",644,1,"1a"
"14638","232","common",608,1,"1a"
"14639","232","unique",771,1,"1a"
"14640","232","neutral",902,1,"1a"
"14641","232","unique",695,1,"1a"
"14642","232","common",753,1,"1a"
"14643","232","neutral",804,1,"1a"
"14644","232","unique",994,1,"1a"
"14645","232","neutral",584,1,"1a"
"14646","232","unique",870,1,"1a"
"14647","232","unique",906,1,"1a"
"14648","232","unique",842,1,"1a"
"14649","232","common",857,1,"1a"
"14650","232","unique",1057,1,"1a"
"14651","232","unique",623,1,"1a"
"14652","232","common",527,1,"1a"
"14653","232","unique",772,1,"1a"
"14654","232","unique",573,1,"1a"
"14655","232","common",901,1,"1a"
"14656","232","common",768,1,"1a"
"14657","232","unique",691,1,"1a"
"14658","232","unique",750,1,"1a"
"14659","232","neutral",653,1,"1a"
"14660","232","unique",1224,1,"1a"
"14661","232","common",705,1,"1a"
"14662","232","neutral",826,1,"1a"
"14663","232","common",974,1,"1a"
"14664","232","unique",712,1,"1a"
"14665","232","neutral",690,1,"1a"
"14666","232","neutral",833,1,"1a"
"14667","232","neutral",778,1,"1a"
"14668","232","neutral",654,1,"1a"
"14669","232","neutral",712,1,"1a"
"14670","232","unique",682,1,"1a"
"14671","232","common",779,1,"1a"
"14672","232","unique",827,1,"1a"
"14673","232","common",1120,1,"1a"
"14674","232","neutral",892,1,"1a"
"14675","232","unique",645,1,"1a"
"14676","232","common",910,1,"1a"
"14677","232","neutral",625,1,"1a"
"14678","232","common",929,1,"1a"
"14679","232","common",779,1,"1a"
"14680","232","common",774,1,"1a"
"14681","232","common",824,1,"1a"
"14682","232","common",794,1,"1a"
"14683","232","unique",960,1,"1a"
"14684","232","common",761,1,"1a"
"14685","232","unique",870,1,"1a"
"14686","232","common",724,1,"1a"
"14687","232","unique",725,1,"1a"
"14688","232","neutral",668,1,"1a"
"14689","232","neutral",823,1,"1a"
"14690","232","common",768,1,"1a"
"14691","232","neutral",714,1,"1a"
"14692","232","neutral",723,1,"1a"
"14693","232","common",876,1,"1a"
"14694","232","unique",672,1,"1a"
"14695","232","common",1127,1,"1a"
"14696","232","neutral",1089,1,"1a"
"14697","232","common",965,1,"1a"
"14698","232","neutral",764,1,"1a"
"14699","232","unique",819,1,"1a"
"14700","232","neutral",883,1,"1a"
"14701","232","common",786,1,"1a"
"14702","232","common",705,1,"1a"
"14703","232","unique",663,1,"1a"
"14704","232","neutral",927,1,"1a"
"14705","232","neutral",656,1,"1a"
"14706","232","common",699,1,"1a"
"14707","232","neutral",687,1,"1a"
"14708","232","common",1305,1,"1a"
"14709","232","unique",843,1,"1a"
"14710","232","neutral",636,1,"1a"
"14711","232","neutral",573,1,"1a"
"14712","232","neutral",828,1,"1a"
"14713","232","unique",600,1,"1a"
"14714","232","neutral",876,1,"1a"
"14715","232","neutral",633,1,"1a"
"14716","232","neutral",760,1,"1a"
"14717","232","common",997,1,"1a"
"14718","232","common",745,1,"1a"
"14719","232","common",877,1,"1a"
"14720","232","unique",838,1,"1a"
"14721","232","unique",879,1,"1a"
"14722","232","neutral",660,1,"1a"
"14723","232","common",862,1,"1a"
"14724","232","unique",685,1,"1a"
"14725","232","neutral",720,1,"1a"
"14726","232","common",661,1,"1a"
"14727","232","neutral",826,1,"1a"
"14728","232","common",564,1,"1a"
"14729","232","common",942,1,"1a"
"14730","232","common",710,1,"1a"
"14731","232","unique",616,1,"1a"
"14732","232","unique",688,1,"1a"
"14733","232","unique",616,1,"1a"
"14734","232","neutral",600,1,"1a"
"14735","232","common",645,1,"1a"
"14736","232","neutral",657,1,"1a"
"14737","232","common",863,1,"1a"
"14738","232","neutral",1068,1,"1a"
"14739","232","common",625,1,"1a"
"14740","232","neutral",760,1,"1a"
"14741","232","unique",829,1,"1a"
"14742","232","unique",679,1,"1a"
"14743","232","common",830,1,"1a"
"14744","232","unique",769,1,"1a"
"14745","232","neutral",634,1,"1a"
"14746","232","unique",603,1,"1a"
"14747","232","common",823,1,"1a"
"14748","232","neutral",641,1,"1a"
"14749","232","neutral",733,1,"1a"
"14750","232","neutral",698,1,"1a"
"14751","232","neutral",728,1,"1a"
"14752","232","common",668,1,"1a"
"14753","232","common",870,1,"1a"
"14754","232","neutral",613,1,"1a"
"14755","232","unique",645,1,"1a"
"14756","232","common",607,1,"1a"
"14757","232","neutral",643,1,"1a"
"14758","232","unique",759,1,"1a"
"14759","232","unique",898,1,"1a"
"14760","232","common",724,1,"1a"
"14761","232","unique",774,1,"1a"
"14762","232","neutral",663,1,"1a"
"14763","232","unique",727,1,"1a"
"14764","232","common",675,1,"1a"
"14765","232","neutral",807,1,"1a"
"14766","232","unique",745,1,"1a"
"14767","232","common",712,1,"1a"
"14768","232","common",656,1,"1a"
"14769","232","neutral",814,1,"1a"
"14770","232","common",1032,1,"1a"
"14771","232","neutral",683,1,"1a"
"14772","232","common",898,1,"1a"
"14773","232","neutral",753,1,"1a"
"14774","232","unique",782,1,"1a"
"14775","232","common",754,1,"1a"
"14776","232","common",754,1,"1a"
"14777","232","neutral",724,1,"1a"
"14778","232","common",749,1,"1a"
"14779","232","common",677,1,"1a"
"14780","232","neutral",697,1,"1a"
"14781","232","unique",725,1,"1a"
"14782","232","unique",561,1,"1a"
"14783","232","common",738,1,"1a"
"14784","232","unique",624,1,"1a"
"14785","232","neutral",560,1,"1a"
"14786","232","common",734,1,"1a"
"14787","232","common",824,1,"1a"
"14788","232","neutral",724,1,"1a"
"14789","232","unique",921,1,"1a"
"14790","232","unique",698,1,"1a"
"14791","232","unique",664,1,"1a"
"14792","232","unique",747,1,"1a"
"14793","232","unique",755,1,"1a"
"14794","232","neutral",707,1,"1a"
"14795","232","unique",615,1,"1a"
"14796","232","unique",693,1,"1a"
"14797","232","neutral",786,1,"1a"
"14798","232","common",735,1,"1a"
"14799","232","unique",774,1,"1a"
"14800","232","common",789,1,"1a"
"14801","232","neutral",624,1,"1a"
"14802","232","unique",774,1,"1a"
"14803","232","common",843,1,"1a"
"14804","232","unique",565,1,"1a"
"14805","232","unique",543,1,"1a"
"14806","232","neutral",665,1,"1a"
"14807","232","neutral",637,1,"1a"
"14808","232","common",882,1,"1a"
"14809","232","neutral",651,1,"1a"
"14810","232","neutral",673,1,"1a"
"14811","232","unique",729,1,"1a"
"14812","232","common",879,1,"1a"
"14813","232","neutral",666,1,"1a"
"14814","232","unique",747,1,"1a"
"14815","233","unique",1394,1,"1a"
"14816","233","common",805,1,"1a"
"14817","233","unique",957,1,"1a"
"14818","233","neutral",777,1,"1a"
"14819","233","common",786,1,"1a"
"14820","233","unique",1499,1,"1a"
"14821","233","neutral",814,1,"1a"
"14822","233","common",953,1,"1a"
"14823","233","common",791,1,"1a"
"14824","233","unique",1021,1,"1a"
"14825","233","neutral",627,0,"1a"
"14826","233","common",922,1,"1a"
"14827","233","neutral",951,1,"1a"
"14828","233","common",954,1,"1a"
"14829","233","neutral",829,1,"1a"
"14830","233","neutral",1832,1,"1a"
"14831","233","unique",1200,1,"1a"
"14832","233","common",1044,1,"1a"
"14833","233","neutral",1277,1,"1a"
"14834","233","neutral",1196,1,"1a"
"14835","233","common",1428,1,"1a"
"14836","233","neutral",714,1,"1a"
"14837","233","common",821,1,"1a"
"14838","233","common",1228,1,"1a"
"14839","233","common",1026,1,"1a"
"14840","233","unique",1087,1,"1a"
"14841","233","neutral",860,1,"1a"
"14842","233","neutral",883,1,"1a"
"14843","233","unique",971,1,"1a"
"14844","233","unique",1346,1,"1a"
"14845","233","common",1279,1,"1a"
"14846","233","neutral",762,1,"1a"
"14847","233","neutral",953,1,"1a"
"14848","233","unique",834,1,"1a"
"14849","233","neutral",953,1,"1a"
"14850","233","unique",1053,1,"1a"
"14851","233","neutral",946,1,"1a"
"14852","233","unique",970,1,"1a"
"14853","233","neutral",845,1,"1a"
"14854","233","unique",721,1,"1a"
"14855","233","common",1065,1,"1a"
"14856","233","common",1032,1,"1a"
"14857","233","unique",1368,1,"1a"
"14858","233","unique",1345,1,"1a"
"14859","233","neutral",987,1,"1a"
"14860","233","neutral",970,1,"1a"
"14861","233","unique",842,1,"1a"
"14862","233","common",929,1,"1a"
"14863","233","unique",1143,1,"1a"
"14864","233","unique",736,1,"1a"
"14865","233","neutral",1593,1,"1a"
"14866","233","neutral",1168,1,"1a"
"14867","233","unique",770,1,"1a"
"14868","233","common",997,1,"1a"
"14869","233","neutral",1419,1,"1a"
"14870","233","neutral",698,1,"1a"
"14871","233","unique",775,1,"1a"
"14872","233","common",832,1,"1a"
"14873","233","common",1082,1,"1a"
"14874","233","neutral",808,1,"1a"
"14875","233","common",1270,1,"1a"
"14876","233","unique",1595,1,"1a"
"14877","233","common",1124,1,"1a"
"14878","233","common",1632,1,"1a"
"14879","233","unique",1453,1,"1a"
"14880","233","unique",1008,1,"1a"
"14881","233","common",1317,1,"1a"
"14882","233","common",1001,1,"1a"
"14883","233","neutral",1515,1,"1a"
"14884","233","common",1275,1,"1a"
"14885","233","common",1172,1,"1a"
"14886","233","neutral",846,1,"1a"
"14887","233","unique",1040,1,"1a"
"14888","233","neutral",833,1,"1a"
"14889","233","unique",819,1,"1a"
"14890","233","unique",1059,1,"1a"
"14891","233","unique",739,1,"1a"
"14892","233","unique",877,1,"1a"
"14893","233","common",963,1,"1a"
"14894","233","common",1273,1,"1a"
"14895","233","neutral",1024,1,"1a"
"14896","233","neutral",801,1,"1a"
"14897","233","unique",867,1,"1a"
"14898","233","common",1035,1,"1a"
"14899","233","unique",848,1,"1a"
"14900","233","neutral",849,1,"1a"
"14901","233","common",803,1,"1a"
"14902","233","common",1043,1,"1a"
"14903","233","unique",1221,1,"1a"
"14904","233","unique",1366,1,"1a"
"14905","233","unique",948,1,"1a"
"14906","233","neutral",976,1,"1a"
"14907","233","unique",881,1,"1a"
"14908","233","common",1009,1,"1a"
"14909","233","neutral",863,1,"1a"
"14910","233","unique",1026,1,"1a"
"14911","233","common",864,1,"1a"
"14912","233","unique",1066,1,"1a"
"14913","233","unique",1051,1,"1a"
"14914","233","neutral",1092,1,"1a"
"14915","233","common",891,1,"1a"
"14916","233","common",1093,1,"1a"
"14917","233","neutral",877,1,"1a"
"14918","233","common",1005,1,"1a"
"14919","233","common",1551,1,"1a"
"14920","233","neutral",1082,1,"1a"
"14921","233","common",1033,1,"1a"
"14922","233","common",833,1,"1a"
"14923","233","common",804,1,"1a"
"14924","233","unique",1093,1,"1a"
"14925","233","neutral",900,1,"1a"
"14926","233","unique",1320,1,"1a"
"14927","233","neutral",1359,1,"1a"
"14928","233","unique",842,1,"1a"
"14929","233","neutral",981,1,"1a"
"14930","233","unique",873,1,"1a"
"14931","233","unique",1008,1,"1a"
"14932","233","neutral",1159,1,"1a"
"14933","233","unique",945,1,"1a"
"14934","233","common",1158,1,"1a"
"14935","233","common",1003,1,"1a"
"14936","233","unique",605,1,"1a"
"14937","233","unique",789,1,"1a"
"14938","233","common",646,1,"1a"
"14939","233","unique",794,1,"1a"
"14940","233","neutral",721,1,"1a"
"14941","233","neutral",828,1,"1a"
"14942","233","unique",704,1,"1a"
"14943","233","common",863,1,"1a"
"14944","233","neutral",881,1,"1a"
"14945","233","unique",842,1,"1a"
"14946","233","neutral",1098,1,"1a"
"14947","233","common",834,1,"1a"
"14948","233","neutral",813,1,"1a"
"14949","233","neutral",758,1,"1a"
"14950","233","unique",926,1,"1a"
"14951","233","neutral",769,1,"1a"
"14952","233","common",799,1,"1a"
"14953","233","unique",955,1,"1a"
"14954","233","common",804,1,"1a"
"14955","233","neutral",890,1,"1a"
"14956","233","unique",1012,1,"1a"
"14957","233","neutral",906,1,"1a"
"14958","233","unique",868,1,"1a"
"14959","233","common",1058,1,"1a"
"14960","233","common",839,1,"1a"
"14961","233","unique",724,1,"1a"
"14962","233","neutral",662,1,"1a"
"14963","233","neutral",1212,1,"1a"
"14964","233","common",987,1,"1a"
"14965","233","common",786,1,"1a"
"14966","233","neutral",765,1,"1a"
"14967","233","neutral",915,1,"1a"
"14968","233","neutral",714,1,"1a"
"14969","233","unique",1070,1,"1a"
"14970","233","neutral",817,1,"1a"
"14971","233","common",837,1,"1a"
"14972","233","neutral",811,1,"1a"
"14973","233","unique",685,1,"1a"
"14974","233","unique",811,1,"1a"
"14975","233","common",916,1,"1a"
"14976","233","unique",784,1,"1a"
"14977","233","neutral",800,1,"1a"
"14978","233","neutral",860,1,"1a"
"14979","233","common",952,1,"1a"
"14980","233","neutral",795,1,"1a"
"14981","233","common",1086,1,"1a"
"14982","233","unique",792,0,"1a"
"14983","233","neutral",893,1,"1a"
"14984","233","unique",962,1,"1a"
"14985","233","common",1016,1,"1a"
"14986","233","common",1072,1,"1a"
"14987","233","neutral",1073,1,"1a"
"14988","233","common",1041,1,"1a"
"14989","233","common",831,1,"1a"
"14990","233","unique",1060,1,"1a"
"14991","233","common",1167,1,"1a"
"14992","234","neutral",1901,1,"1a"
"14993","234","common",1071,1,"1a"
"14994","234","common",923,1,"1a"
"14995","234","common",1076,1,"1a"
"14996","234","neutral",1801,1,"1a"
"14997","234","unique",1132,1,"1a"
"14998","234","neutral",1263,1,"1a"
"14999","234","neutral",996,1,"1a"
"15000","234","common",1066,1,"1a"
"15001","234","unique",1135,1,"1a"
"15002","234","neutral",1002,1,"1a"
"15003","234","neutral",1186,1,"1a"
"15004","234","common",1310,1,"1a"
"15005","234","neutral",922,1,"1a"
"15006","234","neutral",1293,1,"1a"
"15007","234","common",1649,1,"1a"
"15008","234","neutral",899,1,"1a"
"15009","234","unique",963,1,"1a"
"15010","234","common",840,1,"1a"
"15011","234","unique",1336,1,"1a"
"15012","234","neutral",888,1,"1a"
"15013","234","unique",836,1,"1a"
"15014","234","unique",1066,1,"1a"
"15015","234","common",1307,1,"1a"
"15016","234","neutral",1028,1,"1a"
"15017","234","common",1422,1,"1a"
"15018","234","common",884,1,"1a"
"15019","234","unique",1328,1,"1a"
"15020","234","neutral",993,1,"1a"
"15021","234","neutral",915,1,"1a"
"15022","234","neutral",1454,1,"1a"
"15023","234","unique",1049,1,"1a"
"15024","234","neutral",994,1,"1a"
"15025","234","common",1356,1,"1a"
"15026","234","unique",1030,1,"1a"
"15027","234","common",1577,1,"1a"
"15028","234","unique",917,1,"1a"
"15029","234","common",891,1,"1a"
"15030","234","unique",1230,1,"1a"
"15031","234","common",1142,1,"1a"
"15032","234","unique",884,1,"1a"
"15033","234","neutral",851,1,"1a"
"15034","234","common",1141,1,"1a"
"15035","234","unique",1451,1,"1a"
"15036","234","unique",1365,1,"1a"
"15037","234","unique",935,1,"1a"
"15038","234","common",1335,1,"1a"
"15039","234","unique",1222,1,"1a"
"15040","234","common",1273,1,"1a"
"15041","234","neutral",1269,1,"1a"
"15042","234","unique",1338,1,"1a"
"15043","234","common",1301,1,"1a"
"15044","234","common",1211,1,"1a"
"15045","234","unique",1301,1,"1a"
"15046","234","neutral",1225,1,"1a"
"15047","234","neutral",916,1,"1a"
"15048","234","common",851,1,"1a"
"15049","234","neutral",1049,1,"1a"
"15050","234","unique",1007,1,"1a"
"15051","234","common",1218,1,"1a"
"15052","234","neutral",1171,1,"1a"
"15053","234","unique",960,1,"1a"
"15054","234","unique",968,1,"1a"
"15055","234","unique",870,1,"1a"
"15056","234","unique",853,1,"1a"
"15057","234","unique",1210,1,"1a"
"15058","234","neutral",1180,1,"1a"
"15059","234","common",843,1,"1a"
"15060","234","unique",1000,1,"1a"
"15061","234","common",834,1,"1a"
"15062","234","neutral",1084,1,"1a"
"15063","234","common",1300,1,"1a"
"15064","234","neutral",724,1,"1a"
"15065","234","common",1607,1,"1a"
"15066","234","neutral",1051,1,"1a"
"15067","234","common",1225,1,"1a"
"15068","234","neutral",1597,1,"1a"
"15069","234","common",701,1,"1a"
"15070","234","neutral",1217,1,"1a"
"15071","234","neutral",1084,1,"1a"
"15072","234","unique",757,1,"1a"
"15073","234","common",1098,1,"1a"
"15074","234","neutral",719,1,"1a"
"15075","234","common",1668,1,"1a"
"15076","234","unique",1057,1,"1a"
"15077","234","unique",950,1,"1a"
"15078","234","unique",991,1,"1a"
